ID,Site,Plot,Taxa,T1_Survival,year,Size_x,Disturbance,Site_Plot
3591,SL3,1,Goniastrea spp.,1,8 to 9,8.86,ND,SL3_1
3593,SL3,1,Goniastrea spp.,1,8 to 9,3.13,ND,SL3_1
3733,SL3,2,Goniastrea spp.,1,8 to 9,4.69,ND,SL3_2
3734,SL3,2,Goniastrea spp.,1,8 to 9,8.91,ND,SL3_2
3735,SL3,2,Goniastrea spp.,1,8 to 9,3.17,ND,SL3_2
3739,SL3,2,Goniastrea spp.,1,8 to 9,5.67,ND,SL3_2
3740,SL3,2,Goniastrea spp.,1,8 to 9,2.42,ND,SL3_2
3741,SL3,2,Goniastrea spp.,1,8 to 9,7.86,ND,SL3_2
3743,SL3,2,Goniastrea spp.,1,8 to 9,2.09,ND,SL3_2
3748,SL3,2,Goniastrea spp.,1,8 to 9,5.25,ND,SL3_2
3756,SL3,2,Goniastrea spp.,1,8 to 9,4.86,ND,SL3_2
3761,SL3,2,Goniastrea spp.,1,8 to 9,8.25,ND,SL3_2
3762,SL3,2,Goniastrea spp.,1,8 to 9,4.46,ND,SL3_2
3766,SL3,2,Goniastrea spp.,1,8 to 9,4.85,ND,SL3_2
3780,SL3,2,Goniastrea spp.,1,8 to 9,5.7,ND,SL3_2
3787,SL3,2,Goniastrea spp.,1,8 to 9,6.85,ND,SL3_2
3790,SL3,2,Goniastrea spp.,1,8 to 9,9.21,ND,SL3_2
3793,SL3,2,Goniastrea spp.,1,8 to 9,8.53,ND,SL3_2
3794,SL3,2,Goniastrea spp.,1,8 to 9,9.52,ND,SL3_2
3796,SL3,2,Goniastrea spp.,1,8 to 9,6.75,ND,SL3_2
3799,SL3,2,Goniastrea spp.,1,8 to 9,9.32,ND,SL3_2
3811,SL3,2,Goniastrea spp.,1,8 to 9,7.39,ND,SL3_2
3851,SL3,2,Goniastrea spp.,1,8 to 9,4.45,ND,SL3_2
3868,SL3,2,Goniastrea spp.,1,8 to 9,5.76,ND,SL3_2
3899,SL3,2,Goniastrea spp.,1,8 to 9,5.11,ND,SL3_2
3907,SL3,2,Goniastrea spp.,0,8 to 9,4.37,ND,SL3_2
3909,SL3,2,Goniastrea spp.,1,8 to 9,4.18,ND,SL3_2
3911,SL3,2,Goniastrea spp.,1,8 to 9,6.22,ND,SL3_2
3920,SL3,2,Goniastrea spp.,1,8 to 9,7.12,ND,SL3_2
4105,SL3,2,Goniastrea spp.,1,8 to 9,5.1,ND,SL3_2
4117,SL3,2,Goniastrea spp.,1,8 to 9,7.78,ND,SL3_2
4135,SL3,2,Goniastrea spp.,1,8 to 9,1.57,ND,SL3_2
4136,SL3,2,Goniastrea spp.,1,8 to 9,6.12,ND,SL3_2
4140,SL3,2,Goniastrea spp.,1,8 to 9,9.11,ND,SL3_2
4147,SL3,2,Goniastrea spp.,1,8 to 9,2.63,ND,SL3_2
4154,SL3,2,Goniastrea spp.,1,8 to 9,3.71,ND,SL3_2
4169,SL3,2,Goniastrea spp.,1,8 to 9,4.83,ND,SL3_2
4174,SL3,2,Goniastrea spp.,1,8 to 9,3.25,ND,SL3_2
4182,SL3,2,Goniastrea spp.,1,8 to 9,6.06,ND,SL3_2
4215,SL3,2,Goniastrea spp.,1,8 to 9,3.79,ND,SL3_2
4223,SL3,2,Goniastrea spp.,1,8 to 9,6.45,ND,SL3_2
4224,SL3,2,Goniastrea spp.,1,8 to 9,3.7,ND,SL3_2
4225,SL3,2,Goniastrea spp.,1,8 to 9,3.87,ND,SL3_2
4228,SL3,2,Goniastrea spp.,0,8 to 9,1.39,ND,SL3_2
4235,SL3,2,Goniastrea spp.,1,8 to 9,2.5,ND,SL3_2
4237,SL3,2,Goniastrea spp.,1,8 to 9,2.67,ND,SL3_2
4238,SL3,2,Goniastrea spp.,0,8 to 9,2.19,ND,SL3_2
4241,SL3,2,Goniastrea spp.,1,8 to 9,2.37,ND,SL3_2
4245,SL3,2,Goniastrea spp.,1,8 to 9,7,ND,SL3_2
4251,SL3,2,Goniastrea spp.,1,8 to 9,3.14,ND,SL3_2
4396,SL4,1,Goniastrea spp.,1,8 to 9,6.68,ND,SL4_1
4397,SL4,1,Goniastrea spp.,1,8 to 9,3.74,ND,SL4_1
4398,SL4,1,Goniastrea spp.,1,8 to 9,9.29,ND,SL4_1
4399,SL4,1,Goniastrea spp.,1,8 to 9,5.98,ND,SL4_1
4405,SL4,1,Goniastrea spp.,1,8 to 9,9.58,ND,SL4_1
4406,SL4,1,Goniastrea spp.,1,8 to 9,3.97,ND,SL4_1
4411,SL4,1,Goniastrea spp.,1,8 to 9,8.17,ND,SL4_1
4412,SL4,1,Goniastrea spp.,0,8 to 9,2.26,ND,SL4_1
4416,SL4,1,Goniastrea spp.,1,8 to 9,9.64,ND,SL4_1
4417,SL4,1,Goniastrea spp.,1,8 to 9,5.43,ND,SL4_1
4425,SL4,1,Goniastrea spp.,1,8 to 9,4.2,ND,SL4_1
4431,SL4,1,Goniastrea spp.,1,8 to 9,9.53,ND,SL4_1
4432,SL4,1,Goniastrea spp.,1,8 to 9,6.27,ND,SL4_1
4433,SL4,1,Goniastrea spp.,1,8 to 9,3.56,ND,SL4_1
4435,SL4,1,Goniastrea spp.,1,8 to 9,9.72,ND,SL4_1
4771,SL4,1,Goniastrea spp.,1,8 to 9,7.48,ND,SL4_1
4783,SL4,1,Goniastrea spp.,1,8 to 9,2.41,ND,SL4_1
4863,SL4,1,Goniastrea spp.,1,8 to 9,3.45,ND,SL4_1
4870,SL4,1,Goniastrea spp.,1,8 to 9,5.79,ND,SL4_1
4894,SL4,1,Goniastrea spp.,1,8 to 9,4.52,ND,SL4_1
4900,SL4,1,Goniastrea spp.,1,8 to 9,4.69,ND,SL4_1
5094,SL4,2,Goniastrea spp.,1,8 to 9,8.64,ND,SL4_2
5102,SL4,2,Goniastrea spp.,1,8 to 9,8.85,ND,SL4_2
5107,SL4,2,Goniastrea spp.,1,8 to 9,4.6,ND,SL4_2
5312,SL4,2,Goniastrea spp.,1,8 to 9,6.17,ND,SL4_2
5324,SL4,2,Goniastrea spp.,0,8 to 9,2.61,ND,SL4_2
5334,SL4,2,Goniastrea spp.,1,8 to 9,2.91,ND,SL4_2
5345,SL4,2,Goniastrea spp.,1,8 to 9,5.83,ND,SL4_2
5361,SL4,2,Goniastrea spp.,0,8 to 9,8.5,ND,SL4_2
5368,SL4,2,Goniastrea spp.,0,8 to 9,8.75,ND,SL4_2
5386,SL4,2,Goniastrea spp.,1,8 to 9,2.78,ND,SL4_2
5387,SL4,2,Goniastrea spp.,0,8 to 9,8.32,ND,SL4_2
5390,SL4,2,Goniastrea spp.,1,8 to 9,5.15,ND,SL4_2
5397,SL4,2,Goniastrea spp.,1,8 to 9,3.31,ND,SL4_2
5408,SL4,2,Goniastrea spp.,1,8 to 9,8.31,ND,SL4_2
5409,SL4,2,Goniastrea spp.,0,8 to 9,3.28,ND,SL4_2
5410,SL4,2,Goniastrea spp.,1,8 to 9,4.49,ND,SL4_2
5411,SL4,2,Goniastrea spp.,1,8 to 9,4.33,ND,SL4_2
5421,SL4,2,Goniastrea spp.,1,8 to 9,9.5,ND,SL4_2
5425,SL4,2,Goniastrea spp.,1,8 to 9,8.39,ND,SL4_2
5429,SL4,2,Goniastrea spp.,1,8 to 9,7.35,ND,SL4_2
5432,SL4,2,Goniastrea spp.,1,8 to 9,3.35,ND,SL4_2
5433,SL4,2,Goniastrea spp.,1,8 to 9,3.79,ND,SL4_2
5445,SL4,2,Goniastrea spp.,1,8 to 9,3.23,ND,SL4_2
5446,SL4,2,Goniastrea spp.,1,8 to 9,6.26,ND,SL4_2
5447,SL4,2,Goniastrea spp.,1,8 to 9,9.83,ND,SL4_2
5448,SL4,2,Goniastrea spp.,1,8 to 9,8.49,ND,SL4_2
5450,SL4,2,Goniastrea spp.,0,8 to 9,2.47,ND,SL4_2
5455,SL4,2,Goniastrea spp.,1,8 to 9,8.55,ND,SL4_2
5459,SL4,2,Goniastrea spp.,0,8 to 9,4.86,ND,SL4_2
5467,SL4,2,Goniastrea spp.,1,8 to 9,8.79,ND,SL4_2
5472,SL4,2,Goniastrea spp.,1,8 to 9,3.92,ND,SL4_2
5479,SL4,2,Goniastrea spp.,1,8 to 9,8.27,ND,SL4_2
5493,SL4,2,Goniastrea spp.,1,8 to 9,2.44,ND,SL4_2
